date,gflu,source1,cflu,source2,dif,pdif,sweek,swweekly,week,lcflu,lcflu3,lcflu4,lcflu5,dif_2,dif_3,dif2,absdif,s3dlscflu09,s3difdcflu09,s3difdcflu092,s3adifdcflu09,s3degflu09,s3difdeflu09,s3difdeflu092,s3adifdeflu09,s2dlscflu09,s2difdcflu09,s2difdcflu092,s2adifdcflu09,s1dlscflu09,s1difdcflu09,s1difdcflu092,s1adifdcflu09,dlscflu09,difdcflu09,difdcflu092,adifdcflu09,s2degflu09,s2difdeflu09,s2difdeflu092,s2adifdeflu09,s1degflu09,s1difdeflu09,s1difdeflu092,s1adifdeflu09,degflu09,difdeflu09,difdeflu092,adifdeflu09,dlscflul3,difdcflul3,difdcflul32,adifdcflul3,degflul3,difdeflul3,difdeflul32,adifdeflul3,r1c1neg,r1c1pos,r1c2neg,r1c2pos,r1c3neg,r1c3pos,r1c4neg,r1c4pos,r1c5neg,r1c5pos,r1c6neg,r1c6pos,r1c7neg,r1c7pos,r1c8neg,r1c8pos,r2c1neg,r2c1pos,r2c2neg,r2c2pos,r2c3neg,r2c3pos,r2c4neg,r2c4pos,r2c5neg,r2c5pos,r2c6neg,r2c6pos,r2c7neg,r2c7pos,r3c1neg,r3c1pos,r3c2neg,r3c2pos,r3c3neg,r3c3pos,r3c4neg,r3c4pos,r3c5neg,r3c5pos,r3c6neg,r3c6pos,r4c1neg,r4c1pos,r4c2neg,r4c2pos,r4c3neg,r4c3pos,r4c4neg,r4c4pos,r4c5neg,r4c5pos,r5c1neg,r5c1pos,r5c2neg,r5c2pos,r5c3neg,r5c3pos,r5c4neg,r5c4pos,r6c1neg,r6c1pos,r6c2neg,r6c2pos,r6c3neg,r6c3pos,r7c1neg,r7c1pos,r7c2neg,r7c2pos,r8c1neg,r8c1pos,cdifdeflu09,oos
8/17/08,0.70999998,Google Flu,0.5039854,CDC,0.20601457,0.40877092,17-Aug-08,2008w34,34,0.56465286,0.59698737,0.57722163,0.5978933,0.083347142,0.037012637,0.042442005,0.20601457,0.74085075,0.23686534,0.056105189,0.23686534,0.68733025,0.18334484,0.033615332,0.18334484,0.66867989,0.16469449,0.027124275,0.16469449,0.65663457,0.15264916,0.023301767,0.15264916,0.66682172,0.16283631,0.026515665,0.16283631,0.63679487,0.13280946,0.017638354,0.13280946,0.63650215,0.13251674,0.017560687,0.13251674,0.63463944,0.13065404,0.017070478,0.13065404,0.74515152,0.24116611,0.058161095,0.24116611,0.6537016,0.1497162,0.022414939,0.1497162,-0.030850768,0.44287992,0.022669733,0.38935941,0.041320086,0.37070906,0.053365409,0.35866374,0.04317826,0.36885089,0.073205113,0.33882403,0.073497832,0.33853132,0.075360537,0.33666861,0.053520501,0.42021018,0.072170854,0.40155983,0.084216177,0.38951451,0.074029028,0.39970165,0.10405588,0.3696748,0.1043486,0.36938208,0.1062113,0.36751938,0.018650353,0.34803933,0.030695677,0.33599401,0.020508528,0.34618115,0.050535381,0.3161543,0.050828099,0.31586158,0.052690804,0.31399888,0.012045324,0.31734365,0.001858175,0.3275308,0.031885028,0.29750395,0.032177746,0.29721123,0.034040451,0.29534853,-0.010187149,0.31548548,0.019839704,0.28545862,0.020132422,0.28516591,0.021995127,0.2833032,0.030026853,0.29564577,0.030319571,0.29535306,0.032182276,0.29349035,0.000292718,0.2653262,0.002155423,0.2634635,0.001862705,0.26317078,0.75968993,
8/24/08,0.77100003,Google Flu,0.46813914,CDC,0.30286089,0.64694631,24-Aug-08,2008w35,35,0.58568168,0.56465286,0.59698737,0.57722163,0.098318338,0.083347142,0.091724716,0.30286089,0.75877529,0.29063615,0.084469371,0.29063615,0.73772067,0.26958153,0.0726742,0.26958153,0.84952861,0.38138947,0.14545792,0.38138947,0.86577541,0.39763626,0.1581146,0.39763626,0.86298448,0.39484534,0.15590283,0.39484534,0.78037387,0.31223473,0.097490527,0.31223473,0.78119987,0.31306073,0.098007023,0.31306073,0.78097218,0.31283304,0.097864509,0.31283304,0.86563897,0.39749983,0.15800612,0.39749983,0.77798539,0.30984625,0.096004702,0.30984625,0.012224734,0.59349704,0.033279359,0.57244241,-0.078528583,0.68425035,-0.094775379,0.70049715,-0.091984451,0.69770622,-0.009373844,0.61509562,-0.010199845,0.61592162,-0.009972155,0.61569393,0.021054626,0.56021768,-0.090753317,0.67202562,-0.10700011,0.68827242,-0.10420918,0.68548149,-0.021598577,0.60287088,-0.022424579,0.60369688,-0.022196889,0.60346919,-0.11180794,0.650971,-0.12805474,0.66721779,-0.12526381,0.66442686,-0.042653203,0.58181626,-0.043479204,0.58264226,-0.043251514,0.58241457,-0.016246796,0.77902573,-0.013455868,0.77623481,0.069154739,0.6936242,0.068328738,0.6944502,0.068556428,0.69422251,0.002790928,0.7924816,0.085401535,0.70987099,0.084575534,0.710697,0.084803224,0.71046931,0.082610607,0.70708007,0.081784606,0.70790607,0.082012296,0.70767838,-0.000826001,0.62529546,-0.000598311,0.62506777,0.00022769,0.62589377,0.91666669,
8/31/08,0.903,Google Flu,0.57645488,CDC,0.32654512,0.56647128,31-Aug-08,2008w36,36,0.5039854,0.58568168,0.56465286,0.59698737,0.20601457,0.098318338,0.10663172,0.32654512,0.68913901,0.11268413,0.012697713,0.11268413,0.79621297,0.21975809,0.04829362,0.21975809,0.99118531,0.41473043,0.17200133,0.41473043,0.88456786,0.30811298,0.094933607,0.30811298,0.90306616,0.32661128,0.10667493,0.32661128,0.90394646,0.32749158,0.10725074,0.32749158,0.90313119,0.32667631,0.10671741,0.32667631,0.89896673,0.32251185,0.1040139,0.32251185,1.1479127,0.57145786,0.3265641,0.57145786,0.98106402,0.40460914,0.16370855,0.40460914,0.21386099,0.43922925,0.10678703,0.54630321,-0.08818531,0.74127555,0.01843214,0.6346581,-6.61612E-05,0.6531564,-0.000946462,0.6540367,-0.00013119,0.65322143,0.004033268,0.64905697,-0.10707396,0.33244222,-0.3020463,0.52741456,-0.19542885,0.42079711,-0.21392715,0.43929541,-0.21480745,0.44017571,-0.21399218,0.43936044,-0.20982772,0.43519598,-0.19497234,0.63448852,-0.088354886,0.52787107,-0.10685319,0.54636937,-0.10773349,0.54724967,-0.10691822,0.5464344,-0.10275376,0.54226995,0.10661745,0.72284341,0.088119149,0.74134171,0.087238848,0.74222201,0.088054121,0.74140674,0.092218578,0.73724228,-0.018498302,0.63472426,-0.019378603,0.63560456,-0.01856333,0.63478929,-0.014398873,0.63062483,-0.000880301,0.65410286,-6.50287E-05,0.65328759,0.004099429,0.64912313,0.000815272,0.65416789,0.00497973,0.65000343,0.004164457,0.64918816,0.92248064,
9/7/08,1.0089999,Google Flu,0.6813606,CDC,0.32763934,0.48086041,7-Sep-08,2008w37,37,0.46813914,0.5039854,0.58568168,0.56465286,0.30286089,0.20601457,0.10734754,0.32763934,0.65858436,-0.022776246,0.000518757,0.022776246,0.8362273,0.1548667,0.023983693,0.1548667,0.62477815,-0.056582451,0.003201574,0.056582451,0.58658749,-0.094773114,0.008981943,0.094773114,0.57689637,-0.10446423,0.010912776,0.10446423,0.67026138,-0.011099219,0.000123193,0.011099219,0.66543204,-0.015928566,0.000253719,0.015928566,0.66340733,-0.017953277,0.00032232,0.017953277,0.63202137,-0.049339235,0.00243436,0.049339235,0.77767903,0.096318424,0.009277239,0.096318424,0.35041559,0.3048631,0.17277265,0.48250604,0.38422179,0.27105689,0.42241246,0.23286623,0.43210357,0.22317511,0.33873856,0.31654012,0.34356791,0.31171077,0.34559262,0.30968606,-0.17764294,0.13209045,0.033806205,-0.079358697,0.071996868,-0.11754936,0.081687987,-0.12724048,-0.011677027,-0.033875465,-0.00684768,-0.038704813,-0.004822969,-0.040729523,0.21144915,0.098284245,0.24963981,0.060093582,0.25933093,0.050402462,0.16596591,0.14376748,0.17079526,0.13893813,0.17281997,0.13691342,0.038190663,-0.15135556,0.047881782,-0.16104668,-0.045483232,-0.06768167,-0.040653884,-0.072511017,-0.038629174,-0.074535728,0.009691119,-0.19923735,-0.083673894,-0.10587233,-0.078844547,-0.11070168,-0.076819837,-0.11272639,-0.093365014,-0.11556345,-0.088535666,-0.1203928,-0.086510956,-0.12241751,0.004829347,-0.027027786,0.006854057,-0.029052496,0.00202471,-0.033881843,0.4108527,
9/14/08,1.114,Google Flu,0.79476374,CDC,0.31923622,0.40167436,14-Sep-08,2008w38,38,0.57645488,0.46813914,0.5039854,0.58568168,0.32654512,0.30286089,0.10191176,0.31923622,0.75091052,-0.043853223,0.001923105,0.043853223,0.9243651,0.12960136,0.016796513,0.12960136,0.69690764,-0.097856104,0.009575817,0.097856104,0.7147336,-0.080030143,0.006404824,0.080030143,0.70664197,-0.088121772,0.007765447,0.088121772,0.74470055,-0.050063193,0.002506323,0.050063193,0.73969978,-0.055063963,0.00303204,0.055063963,0.74112427,-0.053639472,0.002877193,0.053639472,0.66787297,-0.12689078,0.016101269,0.12689078,0.79861516,0.003851414,1.48334E-05,0.003851414,0.36308944,0.275383,0.18963486,0.44883758,0.41709232,0.22138011,0.39926636,0.23920608,0.40735799,0.23111445,0.36929941,0.26917303,0.37430018,0.26417226,0.37287569,0.26559675,-0.17345458,0.085748136,0.054002881,-0.14170933,0.03617692,-0.12388337,0.044268548,-0.131975,0.00620997,-0.093916416,0.01121074,-0.098917186,0.009786248,-0.097492695,0.22745746,0.031745255,0.2096315,0.049571216,0.21772313,0.041479588,0.17966455,0.079538167,0.18466532,0.074537396,0.18324083,0.075961888,-0.017825961,-0.17788625,-0.009734333,-0.18597788,-0.047792912,-0.1479193,-0.042792141,-0.15292007,-0.044216633,-0.15149558,0.008091629,-0.16815192,-0.02996695,-0.13009334,-0.02496618,-0.13509411,-0.026390672,-0.13366961,-0.038058579,-0.13818496,-0.033057809,-0.14318573,-0.0344823,-0.14176124,0.00500077,-0.10512716,0.003576279,-0.10370266,-0.001424491,-0.10870343,0.31976745,
9/21/08,1.221,Google Flu,0.86811578,CDC,0.35288417,0.40649438,21-Sep-08,2008w39,39,0.6813606,0.57645488,0.46813914,0.5039854,0.32763934,0.32654512,0.12452724,0.35288417,0.84033012,-0.027785659,0.000772043,0.027785659,1.0296493,0.16153347,0.026093064,0.16153347,0.80636388,-0.061751902,0.003813298,0.061751902,0.88595212,0.017836332,0.000318135,0.017836332,0.88291103,0.014795244,0.000218899,0.014795244,0.87796497,0.009849191,9.70066E-05,0.009849191,0.8736192,0.005503416,3.02876E-05,0.005503416,0.87807131,0.009955525,9.91125E-05,0.009955525,0.77650505,-0.09161073,0.008392526,0.09161073,0.85822028,-0.009895504,9.7921E-05,0.009895504,0.38066983,0.32509851,0.1913507,0.51441765,0.41463608,0.29113227,0.33504784,0.37072051,0.33808893,0.36767942,0.34303498,0.36273336,0.34738076,0.35838759,0.34292865,0.3628397,-0.18931913,0.13374782,0.033966243,-0.089537561,-0.045621991,-0.009949327,-0.042580903,-0.012990415,-0.03763485,-0.017936468,-0.033289075,-0.022282243,-0.037741184,-0.017830133,0.22328538,0.099781573,0.14369714,0.17936981,0.14673823,0.17632872,0.15168428,0.17138267,0.15603006,0.16703689,0.15157795,0.171489,-0.079588234,-0.04391557,-0.076547146,-0.046956658,-0.071601093,-0.051902711,-0.067255318,-0.056248486,-0.071707428,-0.051796377,0.003041089,0.032631576,0.007987142,0.027685523,0.012332916,0.023339748,0.007880807,0.027791858,0.004946053,0.024644434,0.009291828,0.02029866,0.004839718,0.024750769,0.004345775,0.015352607,-0.000106335,0.019804716,-0.004452109,0.015458941,0.49418604,
9/28/08,1.275,Google Flu,1.0682814,CDC,0.20671856,0.19350572,28-Sep-08,2008w40,40,0.79476374,0.6813606,0.57645488,0.46813914,0.31923622,0.32763934,0.042732563,0.20671856,0.9369927,-0.13128871,0.017236724,0.13128871,1.0887952,0.020513773,0.000420815,0.020513773,1.0226609,-0.045620561,0.002081236,0.045620561,1.0658909,-0.002390504,5.71E-06,0.002390504,1.0801305,0.011849046,0.0001404,0.011849046,1.0152622,-0.053019166,0.002811032,0.053019166,1.01367,-0.054611444,0.00298241,0.054611444,1.0161424,-0.052139044,0.00271848,0.052139044,1.0883212,0.020039797,0.000401593,0.020039797,1.0046597,-0.063621759,0.004047728,0.063621759,0.33800727,0.075429857,0.18620479,0.22723234,0.25233912,0.161098,0.20910907,0.20432806,0.19486952,0.21856761,0.25973773,0.1536994,0.26133001,0.15210712,0.25885761,0.15457952,-0.15180248,-0.11077493,-0.085668147,-0.17690927,-0.1288982,-0.13367921,-0.14313775,-0.11943966,-0.078269541,-0.18430787,-0.076677263,-0.18590015,-0.079149663,-0.18342775,0.066134334,-0.025106788,0.022904277,0.018123269,0.008664727,0.032362819,0.073532939,-0.032505393,0.075125217,-0.034097672,0.072652817,-0.031625271,-0.043230057,-0.048011065,-0.057469606,-0.033771515,0.007398605,-0.098639727,0.008990884,-0.10023201,0.006518483,-0.097759604,-0.01423955,0.009458542,0.050628662,-0.05540967,0.052220941,-0.057001948,0.04974854,-0.054529548,0.064868212,-0.04117012,0.06646049,-0.042762399,0.06398809,-0.040289998,0.001592279,-0.10763061,-0.000880122,-0.10515821,-0.002472401,-0.10675049,0.32751939,
10/5/08,1.334,Google Flu,1.0075564,CDC,0.32644355,0.32399529,5-Oct-08,2008w41,41,0.86811578,0.79476374,0.6813606,0.57645488,0.35288417,0.31923622,0.10656539,0.32644355,0.99951655,-0.008039892,6.46399E-05,0.008039892,1.1246661,0.11710966,0.013714672,0.11710966,1.1271657,0.11960924,0.014306369,0.11960924,1.1297029,0.12214649,0.014919764,0.12214649,1.1365572,0.12900078,0.016641201,0.12900078,1.0486686,0.041112185,0.001690212,0.041112185,1.0488772,0.041320801,0.001707409,0.041320801,1.0119345,0.00437808,1.91676E-05,0.00437808,1.1492966,0.1417402,0.020090286,0.1417402,1.023698,0.016141534,0.000260549,0.016141534,0.33448344,0.31840366,0.2093339,0.44355321,0.20683432,0.44605279,0.20429707,0.44859004,0.19744277,0.45544434,0.28533137,0.36755574,0.28512275,0.36776435,0.32206547,0.33082163,-0.12514955,0.10906976,-0.12764913,0.11156934,-0.13018638,0.1141066,-0.13704067,0.12096089,-0.049152076,0.033072293,-0.049360693,0.033280909,-0.012417972,-0.003661811,-0.00249958,0.23671889,-0.005036831,0.23925614,-0.011891127,0.24611044,0.075997472,0.15822184,0.075788856,0.15843046,0.11273158,0.12148774,-0.002537251,0.24175572,-0.009391546,0.24861002,0.078497052,0.16072142,0.078288436,0.16093004,0.11523116,0.12398732,-0.006854296,0.25114727,0.081034303,0.16325867,0.080825686,0.16346729,0.11776841,0.12652457,0.087888598,0.17011297,0.087679982,0.17032158,0.1246227,0.13337886,-0.000208616,0.082432985,0.036734104,0.045490265,0.03694272,0.045698881,0.48255813,
10/12/08,1.404,Google Flu,0.97939891,CDC,0.42460114,0.43353239,12-Oct-08,2008w42,42,1.0682814,0.86811578,0.79476374,0.6813606,0.20671856,0.35288417,0.18028612,0.42460114,1.1701338,0.19073492,0.03637981,0.19073492,1.2921461,0.31274718,0.097810797,0.31274718,1.2177148,0.23831588,0.056794457,0.23831588,1.2410772,0.26167828,0.068475522,0.26167828,1.2135456,0.23414665,0.054824654,0.23414665,1.1497533,0.17035443,0.02902063,0.17035443,1.1506959,0.17129701,0.029342666,0.17129701,1.1553427,0.17594379,0.030956218,0.17594379,1.220719,0.24132007,0.058235377,0.24132007,1.0608447,0.081445754,0.006633411,0.081445754,0.23386621,0.61533606,0.11185396,0.73734832,0.18628526,0.66291702,0.16292286,0.68627942,0.19045448,0.65874779,0.25424671,0.59495556,0.25330412,0.59589815,0.24865735,0.60054493,-0.12201226,0.5034821,-0.047580957,0.4290508,-0.070943356,0.4524132,-0.043411732,0.42488158,0.020380497,0.36108935,0.019437909,0.36203194,0.014791131,0.36667871,0.0744313,0.55106306,0.051068902,0.57442546,0.078600526,0.54689384,0.14239275,0.48310161,0.14145017,0.48404419,0.13680339,0.48869097,-0.023362398,0.49999416,0.004169226,0.47246253,0.067961454,0.40867031,0.067018867,0.40961289,0.062372088,0.41425967,0.027531624,0.49582493,0.091323853,0.4320327,0.090381265,0.43297529,0.085734487,0.43762207,0.063792229,0.40450108,0.062849641,0.40544367,0.058202863,0.41009045,-0.000942588,0.34165144,-0.005589366,0.34629822,-0.004646778,0.34724081,0.81201553,
10/19/08,1.543,Google Flu,1.0494294,CDC,0.49357057,0.47032279,19-Oct-08,2008w43,43,1.0075564,1.0682814,0.86811578,0.79476374,0.32644355,0.20671856,0.2436119,0.49357057,1.118373,0.06894362,0.004753223,0.06894362,1.3494992,0.30006981,0.090041891,0.30006981,1.2275952,0.17816579,0.03174305,0.17816579,1.1169977,0.067568302,0.004565476,0.067568302,1.1357944,0.086364985,0.00745891,0.086364985,1.2481605,0.19873106,0.039494038,0.19873106,1.2448274,0.19539797,0.038180366,0.19539797,1.2429513,0.19352186,0.037450708,0.19352186,1.2810607,0.23163128,0.05365305,0.23163128,1.3216779,0.27224851,0.074119247,0.27224851,0.42462695,0.56251419,0.19350076,0.79364038,0.31540477,0.67173636,0.42600226,0.56113887,0.40720558,0.57993555,0.2948395,0.69230163,0.29817259,0.68896854,0.30004871,0.68709242,-0.23112619,0.36901343,-0.10922217,0.24710941,0.001375318,0.13651192,-0.017421365,0.1553086,-0.12978745,0.26767468,-0.12645435,0.26434159,-0.12457824,0.26246548,0.12190402,0.4782356,0.23250151,0.36763811,0.21370482,0.38643479,0.10133874,0.49880087,0.10467184,0.49546778,0.10654795,0.49359167,0.11059749,0.2457341,0.091800809,0.26453078,-0.020565271,0.37689686,-0.01723218,0.37356377,-0.015356064,0.37168765,-0.018796682,0.15393329,-0.13116276,0.26629937,-0.12782967,0.26296628,-0.12595356,0.26109016,-0.11236608,0.28509605,-0.10903299,0.28176296,-0.10715687,0.27988684,0.003333092,0.39412904,0.005209208,0.39225292,0.001876116,0.38891983,0.82364339,
10/26/08,1.659,Google Flu,1.1321825,CDC,0.52681756,0.46531153,26-Oct-08,2008w44,44,0.97939891,1.0075564,1.0682814,0.86811578,0.42460114,0.32644355,0.27753675,0.52681756,1.0943722,-0.037810326,0.001429621,0.037810326,1.3985417,0.26635921,0.07094723,0.26635921,1.3444489,0.21226645,0.045057043,0.21226645,1.2783396,0.14615715,0.021361912,0.14615715,1.2632238,0.13104129,0.017171819,0.13104129,1.3776928,0.24551034,0.060275327,0.24551034,1.3727391,0.2405566,0.057867475,0.2405566,1.3722171,0.24003458,0.057616599,0.24003458,1.3465157,0.21433318,0.045938712,0.21433318,1.4717125,0.33952999,0.11528061,0.33952999,0.56462789,0.48900723,0.26045835,0.79317677,0.31455112,0.73908401,0.38066041,0.67297471,0.39577627,0.65785885,0.28130722,0.7723279,0.28626096,0.76737416,0.28678298,0.76685214,-0.30416954,0.22854888,-0.25007677,0.17445612,-0.18396747,0.10834682,-0.16885161,0.093230963,-0.28332067,0.20770001,-0.27836692,0.20274627,-0.27784491,0.20222425,0.054092765,0.47862566,0.12020206,0.41251636,0.13531792,0.3974005,0.02084887,0.51186955,0.025802612,0.50691581,0.02632463,0.50639379,0.0661093,0.35842359,0.081225157,0.34330773,-0.033243895,0.45777678,-0.028290153,0.45282304,-0.027768135,0.45230103,0.015115857,0.27719843,-0.099353194,0.39166749,-0.094399452,0.38671374,-0.093877435,0.38619173,-0.11446905,0.37655163,-0.10951531,0.37159789,-0.10899329,0.37107587,0.004953742,0.48606694,0.00547576,0.48554492,0.000522017,0.48059118,0.87790698,
11/2/08,1.747,Google Flu,1.1315609,CDC,0.61543906,0.54388505,2-Nov-08,2008w45,45,1.0494294,0.97939891,1.0075564,1.0682814,0.49357057,0.42460114,0.37876523,0.61543906,1.1540648,0.022503853,0.000506423,0.022503853,1.439435,0.30787408,0.09478645,0.30787408,1.3892075,0.25764656,0.066381752,0.25764656,1.3596218,0.22806084,0.052011747,0.22806084,1.3513921,0.21983123,0.04832577,0.21983123,1.3972287,0.2656678,0.07057938,0.2656678,1.3915952,0.26003432,0.067617849,0.26003432,1.3906264,0.25906551,0.067114934,0.25906551,1.3774682,0.24590731,0.060470402,0.24590731,1.5220379,0.39047694,0.15247224,0.39047694,0.5929352,0.63794291,0.30756497,0.92331314,0.3577925,0.87308562,0.38737822,0.8434999,0.39560783,0.83527029,0.34977126,0.88110685,0.35540473,0.87547338,0.35637355,0.87450457,-0.28537023,0.33037794,-0.23514271,0.28015041,-0.20555699,0.25056469,-0.19732738,0.24233508,-0.24316394,0.28817165,-0.23753047,0.28253818,-0.23656166,0.28156936,0.050227523,0.56552064,0.079813242,0.53593493,0.088042855,0.52770531,0.042206287,0.57354188,0.047839761,0.56790841,0.048808575,0.56693959,0.029585719,0.4857074,0.037815332,0.47747779,-0.008021236,0.52331436,-0.002387762,0.51768088,-0.001418948,0.51671207,0.008229613,0.44789207,-0.037606955,0.49372864,-0.031973481,0.48809516,-0.031004667,0.48712635,-0.045836568,0.48549902,-0.040203094,0.47986555,-0.039234281,0.47889674,0.005633473,0.52570212,0.006602287,0.5247333,0.000968814,0.51909983,0.89534885,
11/9/08,1.9529999,Google Flu,1.1546931,CDC,0.79830682,0.69135845,9-Nov-08,2008w46,46,1.1321825,1.0494294,0.97939891,1.0075564,0.52681756,0.49357057,0.63729376,0.79830682,1.2246019,0.069908738,0.004887232,0.069908738,1.6212269,0.46653378,0.21765377,0.46653378,1.5123942,0.35770106,0.12795006,0.35770106,1.4424648,0.2877717,0.082812555,0.2877717,1.4481796,0.29348648,0.086134315,0.29348648,1.6058934,0.45120025,0.20358166,0.45120025,1.5962083,0.44151521,0.19493568,0.44151521,1.5961283,0.44143522,0.19486505,0.44143522,1.6064647,0.45177162,0.2040976,0.45177162,1.7356633,0.58097017,0.33752632,0.58097017,0.72839808,0.86821556,0.33177304,1.2648406,0.44060576,1.1560079,0.51053512,1.0860785,0.50482035,1.0917933,0.34710658,1.2495071,0.35679162,1.239822,0.3568716,1.239742,-0.39662504,0.53644252,-0.28779233,0.4276098,-0.21786296,0.35768044,-0.22357774,0.36339521,-0.38129151,0.52110898,-0.37160647,0.51142395,-0.37152648,0.51134396,0.10883272,0.82423484,0.17876208,0.75430548,0.1730473,0.76002026,0.015333533,0.91773403,0.025018573,0.90804899,0.025098562,0.907969,0.069929361,0.64547276,0.064214587,0.65118754,-0.093499184,0.80890131,-0.083814144,0.79921627,-0.083734155,0.79913628,-0.005714774,0.58125818,-0.16342854,0.73897195,-0.15374351,0.72928691,-0.15366352,0.72920692,-0.15771377,0.74468672,-0.14802873,0.73500168,-0.14794874,0.73492169,0.00968504,0.89271545,0.009765029,0.89263546,7.99894E-05,0.88295043,0.95542634,
11/16/08,2.194,Google Flu,1.2044804,CDC,0.9895196,0.82153231,16-Nov-08,2008w47,47,1.1315609,1.1321825,1.0494294,0.97939891,0.61543906,0.52681756,0.97914904,0.9895196,1.224072,0.01959157,0.00038383,0.01959157,1.8005247,0.5960443,0.35526881,0.5960443,1.7701281,0.56564772,0.31995735,0.56564772,1.7231363,0.5186559,0.26900393,0.5186559,1.7183853,0.51390493,0.26409829,0.51390493,2.0225387,0.81805825,0.66921932,0.81805825,2.0068674,0.802387,0.64382488,0.802387,2.0073304,0.80285001,0.64456815,0.80285001,1.8389574,0.63447702,0.4025611,0.63447702,2.1893761,0.98489571,0.97001958,0.98489571,0.96992803,1.0091112,0.39347529,1.5855639,0.42387187,1.5551673,0.4708637,1.5081755,0.47561467,1.5034245,0.17146134,1.8075778,0.1871326,1.7919066,0.18666959,1.7923696,-0.57645273,0.61563587,-0.54605615,0.58523929,-0.49906433,0.53824747,-0.49431336,0.5334965,-0.79846668,0.83764982,-0.78279543,0.82197857,-0.78325844,0.82244158,0.030396581,1.161692,0.077388406,1.1147002,0.082139373,1.1099492,-0.22201395,1.4141026,-0.2063427,1.3984313,-0.20680571,1.3988943,0.046991825,1.0843036,0.051742792,1.0795527,-0.25241053,1.383706,-0.23673928,1.3680347,-0.23720229,1.3684977,0.004750967,1.0325608,-0.29940236,1.3367141,-0.2837311,1.3210429,-0.28419411,1.3215059,-0.30415332,1.3319632,-0.28848207,1.3162919,-0.28894508,1.3167549,0.015671253,1.6204453,0.015208244,1.6209083,-0.000463009,1.605237,0.99224806,
11/23/08,1.969,Google Flu,1.3608133,CDC,0.60818672,0.44692886,23-Nov-08,2008w48,48,1.1546931,1.1315609,1.1321825,1.0494294,0.79830682,0.61543906,0.36989108,0.60818672,1.2437894,-0.11702383,0.013694576,0.11702383,1.4548278,0.094014525,0.008838731,0.094014525,1.7005982,0.33978498,0.11545383,0.33978498,1.5810232,0.22020996,0.048492424,0.22020996,1.5915378,0.23072457,0.053233828,0.23072457,1.5194819,0.15866864,0.025175737,0.15866864,1.511867,0.15105379,0.022817247,0.15105379,1.5084124,0.1475991,0.021785494,0.1475991,1.8772993,0.51648605,0.26675785,0.51648605,1.7938954,0.4330821,0.18756011,0.4330821,0.72521055,0.4911629,0.5141722,0.70220125,0.26840174,0.9479717,0.38797677,0.82839668,0.37746215,0.83891129,0.44951808,0.76685536,0.45713294,0.75924051,0.46058762,0.75578582,-0.21103835,-0.0230093,-0.45680881,0.22276115,-0.33723378,0.10318613,-0.3477484,0.11370075,-0.27569246,0.041644812,-0.26807761,0.034029961,-0.26462293,0.030575275,-0.24577045,0.43379951,-0.12619543,0.31422448,-0.13671005,0.3247391,-0.064654112,0.25268316,-0.057039261,0.24506831,-0.053584576,0.24161363,0.11957502,0.55999494,0.10906041,0.57050955,0.18111634,0.49845362,0.18873119,0.49083877,0.19218588,0.48738408,-0.010514617,0.45093453,0.061541319,0.37887859,0.06915617,0.37126374,0.072610855,0.36780906,0.072055936,0.38939321,0.079670787,0.38177836,0.083125472,0.37832367,0.007614851,0.30972242,0.011069536,0.30626774,0.003454685,0.29865289,0.78682172,
11/30/08,2.0450001,Google Flu,1.3032191,CDC,0.741781,0.56919134,30-Nov-08,2008w49,49,1.2044804,1.1546931,1.1315609,1.1321825,0.9895196,0.79830682,0.55023903,0.741781,1.2862272,-0.016991854,0.000288723,0.016991854,1.4017686,0.098549485,0.009712001,0.098549485,1.8561615,0.5529424,0.3057453,0.5529424,1.6773857,0.37416661,0.14000066,0.37416661,1.6812081,0.37798905,0.14287573,0.37798905,1.3436065,0.040387392,0.001631141,0.040387392,1.3386374,0.035418272,0.001254454,0.035418272,1.332157,0.028937936,0.000837404,0.028937936,2.0768561,0.77363706,0.59851432,0.77363706,1.798685,0.49546587,0.24548644,0.49546587,0.75877285,0.72478914,0.64323151,0.84033048,0.1888386,1.2947234,0.36761439,1.1159476,0.36379194,1.1197701,0.7013936,0.78216839,0.70636272,0.77719927,0.71284306,0.77071893,-0.11554134,0.081557631,-0.56993425,0.53595054,-0.39115846,0.35717475,-0.39498091,0.3609972,-0.057379246,0.023395538,-0.052410126,0.018426418,-0.04592979,0.011946082,-0.45439291,0.65149188,-0.27561712,0.47271609,-0.27943957,0.47653854,0.058162093,0.13893688,0.063131213,0.13396776,0.069611549,0.12748742,0.17877579,0.927109,0.17495334,0.93093145,0.512555,0.59332979,0.51752412,0.58836067,0.52400446,0.58188033,-0.003822446,0.75215566,0.33377922,0.414554,0.33874834,0.40958488,0.34522867,0.40310454,0.33760166,0.41837645,0.34257078,0.41340733,0.34905112,0.40692699,0.00496912,0.075805664,0.011449456,0.069325328,0.006480336,0.064356208,0.53488374,
